NORMALIZED_LAT,NORMALIZED_LONG,Tester, Location_ID,Census 2010 Designation, Date, Time, Provider, Operator, Network,Round6_Coverage, Latitude, Longitude, Device ID, Client Type, ePktMin, ePktMax, ePktAvg, ePktLoss, wPktMin, wPktMax, wPktAvg, wPktLoss, wUDP Jitter1, wUDP Loss1, wUDP Period1, wUDP Jitter2, wUDP Loss2, wUDP Period2, wUDP Jitter3, wUDP Loss3, wUDP Period3, eUDP Jitter1, eUDP Loss1, eUDP Period1, eUDP Jitter2, eUDP Loss2, eUDP Period2, eUDP Jitter3, eUDP Loss3, eUDP Period3, wUDP Jitter4, wUDP Loss4, wUDP Period4, eUDP Jitter4, eUDP Loss4, eUDP Period4,wTCP_UP1, wTCP_DOWN1, eTCP_UP1, eTCP_DOWN1, wTCP_UP2, wTCP_DOWN2, eTCP_UP2, eTCP_DOWN2
39.09531175,-120.9455,Tester 1,1582,Urban, 10/08/2012, 13:56:35,Sprint, Sprint, EVDO,In,39.09533679,-120.9451658, A100001BAA3FC9, Phone,158.752,209.93,181.585,0,85.754,131.623,104.363,0,16.094,0,1,14.397,0,1,14.983,0,1,18.789,0,1,17.072,0,1,17.216,0,1,14.049,0,5,22.224,0,5,767,352.3,709,356.5,653,346.8,620,502
39.09531175,-120.9455,Tester 1,1582,Urban, 10/08/2012, 13:56:22,T-Mobile, , NA,Out,39.095357,-120.94527, WBBDTest11, Netbook,239,759,339,0,217,800,410,0,37.643,0,1,49.618,0,1,11.316,0,1,12.069,0,1,12.357,0,1,21.53,0,1,14.869,0,5,15.237,0.8,5,201.1,61.6,202.3,0,237.7,0,227.4,68.9
39.09531175,-120.9455,Tester 1,1582,Urban, 10/08/2012, 14:06:17,T-Mobile, T-Mobile, EDGE,Out,0,0,359605043237836, Phone,256.165,916.077,527.273,0,258.118,817.322,431.24,0,4.701,0,1,11.421,0,1,12.902,0,1,8.585,0,1,9.964,0,1,15.075,0,1,12.213,0,5,8.42,0,5,206.8,155.2,211.8,92,183.4,0,239.4,0
39.09531175,-120.9455,Tester 1,1582,Urban, 10/08/2012, 14:05:51,Verizon, , NA,In,39.095367,-120.945275, WBBDTest11, Netbook,184,286,209,0,66,78,70,0,5.809,0,1,7.3,0,1,13.137,0,1,14.611,0,1,14.792,0,1,13.845,0,1,7.571,0,5,18.63,0,5,922,894,815,886,750.6,906,1012,1021
39.09531175,-120.9455,Tester 1,1582,Urban, 10/08/2012, 13:57:25,Verizon, Verizon, EHRPD,In,0,0,99000024385562, Phone, NA, NA, NA,100,62.054,378.886,114.595,0,13.657,0,1,13.781,0,1,12.001,0,1,13.649,0,1,13.132,0,1,17.546,0,1,9.411,0,5,20.741,0,5,1063,1012, timeout, timeout,141.1,1287,795,1355
40.34429233,-121.9112,Tester 3,1583,Rural, 09/24/2012, 09:51:39,AT&T, , NA,In,40.344267,-121.911092, WBBDTest3, Netbook,144,225,164,0,71,115,86,0,6.442,0,1,9.096,0,1,16.775,0,1,10.177,2,1,10.458,0,1,10.304,0,1,9.18,0,5,11.419,0,5,1259,3205,1271,3312,1260,3530,1230,3584
40.34429233,-121.9112,Tester 3,1583,Rural, 09/24/2012, 09:30:04,AT&T, AT&T, EDGE,In,40.34431584,-121.9111083,359691045810705, Phone, NA, NA, NA,100, NA, NA, NA,100, NA, NA,1,6.225,0,1,37.278,0,1,23.023,0,1, NA, NA,1,46.606,0,1, NA, NA,5,7.754,0,5, timeout, timeout, timeout, timeout, timeout, timeout,57.7,0
40.34429233,-121.9112,Tester 3,1583,Rural, 09/24/2012, 09:35:14,Sprint, , NA,Out,40.344243,-121.91109, WBBDTest3, Netbook, no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
40.34429233,-121.9112,Tester 3,1583,Rural, 09/24/2012, 09:30:42,Sprint, , 1xRTT,Out,40.344243,-121.91109, A100001BAA3D36, Phone, no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
40.34429233,-121.9112,Tester 3,1583,Rural, 09/24/2012, 09:57:03,T-Mobile, , NA,Out,40.344272,-121.91111, WBBDTest3, Netbook, no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
40.34429233,-121.9112,Tester 3,1583,Rural, 09/24/2012, 09:31:17,T-Mobile, , UNKNOWN,Out,40.344243,-121.91109,359605043208266, Phone,274.17,376.435,315.652,0,235.656,293.548,264.297,0,5.352,0,1,3.549,0,1,7.28,0,1,6.731,0,1,9.527,0,1,10.213,0,1,16.699,0,5,6.006,0.4,5,173.2,69.1,194.2,0,192.1,0,70,92
40.34429233,-121.9112,Tester 3,1583,Rural, 09/24/2012, 09:39:19,Verizon, , NA,In,40.344262,-121.911103, WBBDTest3, Netbook,144,181,156,0, NA, NA, NA,100, NA, NA,1, NA, NA,1, NA, NA,1, NA, NA,1, NA, NA,1, NA, NA,1, NA, NA,5, NA, NA,5,366.8,766,353.7,725, timeout, timeout, timeout, timeout
40.34429233,-121.9112,Tester 3,1583,Rural, 09/24/2012, 09:52:44,Verizon, Verizon, EHRPD,In,40.344243,-121.91109,99000024385563, Phone,149.089,253.649,173.683,0,91.561,187.645,144.805,0,12.816,0,1,13.869,0,1,11.704,0,1,7.986,0,1,13.876,1.9,1,12.696,0,1,8.695,0,5,15.735,0,5,383,1234,360.2,587,401.6,682,442,446.9
34.2315245,-116.8063,Tester 9,1584,Rural, 10/10/2012, 15:27:19,AT&T, , NA,In,34.231473,-116.806493, WBBDTest9, Netbook, no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
34.2315245,-116.8063,Tester 9,1584,Rural, 10/10/2012, 15:30:51,AT&T, AT&T, HSPA,In,34.231464,-116.806497,359691045707034, Phone,144.361,362.765,214.667,0,81.001,283.259,173.532,0,6.892,3.9,1,9.052,0,1,14.641,0,1,10.188,0,1,9.429,0,1,6.204,0,1,3.453,0,5,9.199,0,5,444.4,775.7,244.7,583,263,668,213.2,733
34.2315245,-116.8063,Tester 9,1584,Rural, 10/10/2012, 15:34:39,Sprint, , NA,In,34.231477,-116.806498, WBBDTest9, Netbook,141,1057,244,0,68,241,102,0,13.138,0,1,10.962,0,1,12.949,0,1,18.348,0,1,13.056,0,1,12.68,0,1,17.294,2,5,16.581,0,5,228.9,306.6,233.6,238.1,239,253.7,216.2,232
34.2315245,-116.8063,Tester 9,1584,Rural, 10/10/2012, 15:24:43,Sprint, Sprint, EVDO,In,34.231477,-116.806498, A100001BAA3FB1, Phone,175.231,546.692,223.846,0,187.073,218.903,197.476,0,17.661,0,1,16.112,0,1,15.03,0,1,17.027,0,1,19.467,0,1,15.428,0,1,16.845,0,5,21.365,0,5,745,473.5,852,492.6,795,286,741,464.1
34.2315245,-116.8063,Tester 9,1584,Rural, 10/10/2012, 15:44:00,T-Mobile, , NA,In,34.231478,-116.806492, WBBDTest9, Netbook, no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
34.2315245,-116.8063,Tester 9,1584,Rural, 10/10/2012, 15:24:04,T-Mobile, T-Mobile, EDGE,In,34.231477,-116.806498,359605043208167, Phone,327.118,450.439,377.917,0,301.056,398.499,359.872,0,85.111,0,1,57.376,0,1,62.435,2,1,93.324,0,1,64.761,0,1,89.163,0,1, NA, NA,5,68.212,0,5,76.6,0,150,0,129.7,0,110,0
34.2315245,-116.8063,Tester 9,1584,Rural, 10/10/2012, 15:29:28,Verizon, , NA,In,34.231472,-116.806508, WBBDTest9, Netbook,173,193,182,0,75,117,102,0,12.651,0,1,9.966,0,1,9.906,0,1,13.861,0,1,12.865,0,1,11.533,0,1,12.817,0,5,13.342,0,5,584.7,781,696,907,530.8,852,556.9,900
34.2315245,-116.8063,Tester 9,1584,Rural, 10/10/2012, 15:23:48,Verizon, Verizon, EHRPD,In,34.231477,-116.806498,99000024385520, Phone,156.74,1725.227,402.572,0,79.152,151.422,107.229,0,16.949,0,1,20.128,0,1,13.636,0,1,20.299,0,1,14.591,0,1,10.45,0,1,17.208,0,5,15.743,0,5,956,929,912,819,838,788,709,662
37.99160175,-122.356,Tester 4,1585,Urban, 10/09/2012, 13:37:17,AT&T, , NA,In,37.991345,-122.355677, WBBDTest4, Netbook,126,287,183,0,57,226,113,0,47.079,0,1,55.707,0,1,48.916,0,1,56.087,0,1,28.455,0,1,6.893,0,1,17.035,0,5,21.044,0,5,720,984,405.8,906,652.8,821,1114,402.9
37.99160175,-122.356,Tester 4,1585,Urban, 10/09/2012, 13:23:37,AT&T, AT&T, HSPA,In,37.99121783,-122.3557364,359691045708222, Phone,144.544,215.596,173.071,0,55.211,118.694,88.472,0,5.875,0,1,9.477,0,1,9.937,3.9,1,13.389,0,1,16.459,0,1,12.719,0,1,15.646,0,5,6.441,0,5,1196,5224,1177,3539,1183,5364,1204,5631
37.99160175,-122.356,Tester 4,1585,Urban, 10/09/2012, 13:32:50,Sprint, , NA,In,37.99134,-122.355683, WBBDTest4, Netbook,165,366,284,0,85,201,135,0,21.676,0,1,11.326,0,1,15.609,0,1,16.073,0,1,12.477,0,1,15.76,0,1,15.8,0,5,14.751,0,5,924,615,988,258.2,1155,573,805,378.2
37.99160175,-122.356,Tester 4,1585,Urban, 10/09/2012, 13:23:03,Sprint, Sprint, EVDO,In,37.99132884,-122.3558092, A100001BAA3FB8, Phone,273.835,518.341,337.902,0,97.107,386.871,229.226,0, NA, NA,1,15.253,0,1,13.834,0,1,15.029,0,1,20.623,0,1, NA, NA,1,19.985,0.4,5,22.978,0,5,710,532.4,553.1,738,734,555,729.4,639
37.99160175,-122.356,Tester 4,1585,Urban, 10/09/2012, 13:29:13,T-Mobile, , NA,In,37.991347,-122.35568, WBBDTest4, Netbook,111,1512,363,0,43,1216,272,0,17.349,0,1,5.393,0,1,7.301,0,1,6.847,0,1,15.735,0,1,5.053,0,1,6.775,0,5,10.313,0,5,3463,10525,3376,7715,3053,10370,3072,7080
37.99160175,-122.356,Tester 4,1585,Urban, 10/09/2012, 13:22:50,T-Mobile, T-Mobile, HSPA,In,0,0,359605043236952, Phone,105.469,1224.457,381.167,0,33.752,1362.946,344.335,0,13.567,0,1,6.895,0,1,11.505,0,1,10.088,0,1,9.113,0,1,7.871,0,1,15.458,0,5,18.242,0,5,3052,18724,2915,15113,1824,19190,1987,13172
37.99160175,-122.356,Tester 4,1585,Urban, 10/09/2012, 13:26:01,Verizon, , NA,In,37.99133,-122.355697, WBBDTest4, Netbook,126,193,151,0,33,77,42,0,6.401,0,1,8.688,0,1,5.938,0,1,8.108,0,1,9.339,2,1,6.784,0,1,6.535,0,5,11.632,0,5,21923,26794,11718,11384,22259,25542,12640,11128
37.99160175,-122.356,Tester 4,1585,Urban, 10/09/2012, 13:22:44,Verizon, Verizon, LTE,In,0,0,99000024389642, Phone,126.418,186.07,159.272,0,32.088,42.007,35.825,0,5.325,0,1,4.263,0,1,8.861,0,1,14.762,0,1,13.659,0,1,15.592,0,1,4.407,0,5,11.412,0,5,18190,36669,14927,11789,20132,36716,14801,11801
35.27183125,-117.6145,Tester 8,1586,Rural, 09/27/2012, 13:13:24,AT&T, , NA,In,35.271885,-117.614507, WBBDTest8, Netbook,156,162,159,0,83,105,87,0,17.447,0,1,16.248,0,1,16.273,0,1,24.197,0,1,19.274,0,1,10.996,2,1,6.588,0,5,13.095,0,5,2974,3608,3004,1653,2695,2882,1925,3834
35.27183125,-117.6145,Tester 8,1586,Rural, 09/27/2012, 12:50:34,AT&T, AT&T, HSPA,In,35.27192191,-117.6145215,359691045708495, Phone,188.89,388.951,224.687,0,83.686,124.401,91.454,0,6.7,0,1,5.453,0,1,9.555,0,1,10.542,0,1,13.29,0,1,7.867,0,1,5.795,0.4,5,7.866,0,5,1650,3957,1634,3817,3197,4157,3235,3828
35.27183125,-117.6145,Tester 8,1586,Rural, 09/27/2012, 13:03:16,Sprint, , NA,In,35.271875,-117.614507, WBBDTest8, Netbook,363,594,410,0,307,622,398,20,18.439,0,1,26.715,0,1,33.583,2,1,23.038,0,1,12.647,0,1,10.662,0,1,11.735,0,5,23.457,0,5,273.8,71.7,236.7,116.7,284.5,93, timeout, timeout
35.27183125,-117.6145,Tester 8,1586,Rural, 09/27/2012, 12:50:12,Sprint, Sprint, 1xRTT,In,35.27185857,-117.6145273, A100001BAA3FC1, Phone,392.212,1369.782,604.031,0,389.282,933.197,471.554,0,16.954,0,1,17.061,0,1,17.567,0,1,21.012,0,1,18.698,2,1,23.669,2,1,19.103,0,5,44.591,1.2,5,180.7,64.4,229.6,110.4,194.1,112.8,218.9,87.4
35.27183125,-117.6145,Tester 8,1586,Rural, 09/27/2012, 12:46:27,T-Mobile, , NA,Out,35.271865,-117.614517, WBBDTest8, Netbook,270,702,486,80,164,1086,498,30,129.707,2,1,186.535,0,1,168.029,0,1,143.771,0,1,228.09,0,1,278.9,0,1, NA, NA,5, NA, NA,5,80.1,0, connect_error1, connect_error1,67.7,0, connect_error2, connect_error2
35.27183125,-117.6145,Tester 8,1586,Rural, 09/27/2012, 12:57:29,T-Mobile, T-Mobile, GPRS,Out,35.27188346,-117.6145001,359605043208118, Phone,226.379,1074.341,487.38,0,156.005,1367.829,446.875,0,29.707,0,1,19.956,0,1,24.304,0,1,17.035,0,1,56.521,0,1,32.684,0,1,15.688,0,5,28.199,0,5,108.3,0,85.6,0,101.1,0,135.1,0
35.27183125,-117.6145,Tester 8,1586,Rural, 09/27/2012, 12:58:17,Verizon, , NA,In,35.271872,-117.614507, WBBDTest8, Netbook,140,467,210,0,197,714,368,0,11.584,0,1,13.665,0,1,10.214,0,1,14.163,0,1,15.756,0,1,14.283,0,1,10.594,0,5,15.087,0.4,5,692,1119,744,898,893,528,741,697
35.27183125,-117.6145,Tester 8,1586,Rural, 09/27/2012, 12:50:50,Verizon, Verizon, 1xRTT,In,35.271871,-117.614535,99000024381651, Phone,147.961,244.224,181.628,0,111.285,210.223,151.621,0,20.978,0,1,22.609,0,1,21.526,0,1,26.287,0,1,18.287,0,1,20.949,0,1,19.335,0,5,30.645,0,5,945,486.8,848,1060,945,553,979,1094
40.70509275,-124.2078,Tester 4,1587,Rural, 09/28/2012, 08:16:58,AT&T, , NA,In,40.704418,-124.207322, WBBDTest4, Netbook,131,386,162,0,56,110,76,0,11.059,0,1,11.698,0,1,10.927,0,1,15.722,0,1,12.667,0,1,14.728,0,1,12.133,0,5,17.899,0.4,5,1262,9330,1225,5966,1277,9900,1288,7004
40.70509275,-124.2078,Tester 4,1587,Rural, 09/28/2012, 08:11:08,AT&T, AT&T, HSPA,In,0,0,359691045708222, Phone,137.769,233.969,172.656,0,55.089,115.214,84.846,0,12.007,3.9,1,19.72,2,1,10.82,0,1,9.293,2,1,20.343,0,1,12.311,3.9,1,14.379,0,5,7.385,0,5,1210,8855,1212,7890,1204,9757,1214,8369
40.70509275,-124.2078,Tester 4,1587,Rural, 09/28/2012, 08:52:04,Sprint, , NA,In,40.704415,-124.207307, WBBDTest4, Netbook,145,278,187,0,78,155,103,0,15.253,0,1,14.057,0,1,16.606,0,1,10.183,0,1,9.308,0,1,7.225,0,1,15.054,0,5,30.062,0,5,442.8,518.8,439.8,599.9,456.3,760,229.8,531
40.70509275,-124.2078,Tester 4,1587,Rural, 09/28/2012, 08:11:49,Sprint, Sprint, EVDO,In,0,0, A100001BAA3FB8, Phone,145.508,188.904,163.885,0,75.103,136.231,95.428,0,16.078,0,1,14.411,0,1,15.113,0,1,18.902,0,1,14.697,0,1,13.218,0,1,16.511,0,5,12.722,0.4,5,603,1044,614.4,1156,648,1021,636,909
40.70509275,-124.2078,Tester 4,1587,Rural, 09/28/2012, 08:24:50,T-Mobile, , NA,Out,40.704425,-124.207288, WBBDTest4, Netbook, no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
